FJ_XM_contig_31966254||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.203800967,0.433166635,3.408862782,5.906132882,5.497438954,0.343826109,1.236849281,0,15.56339273,5.482803765,20.42130653,17.12477835,10.77166792,15.56634384,5.553253316,5.262511731,0,0,0,0,0,0,0,0,4.2249009,7.825427731,2.240880082,4.062675024,0,0.714349722,5.027194891,3.106689451,1.822271841,6.055740669,4.730278988,2.729232566,4.06900554,7.266241124,5.253987789,1.843987584,1.950310215,1.91246678,3.976148936,7.513946825,7.134743839,8.681034677,2.438868233,7.121013891,0.036472499,0.090096063,0,0,0,0.471069009,0,0.48802307,0,0,0,0.344023535,0,0,0,0,20.03613195,34.41383231,22.35942496,48.59237971,32.40393352,34.52366526,31.62067821,36.68038701,
JS_LYG_contig_3729370,0,0,0,0,0,0,0,0,3.907359199,3.562495073,5.427484623,6.170030294,2.046997578,2.752341312,2.89623508,4.147728744,0,0,0,0,0,0,0,0,5.910853162,10.42444747,19.15467128,0,0,34.66816167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030974868,0,0,0,0,0,0,0,0,0,0,0,0,8.341816909,2.038819855,0,1.091173753,3.876432344,4.499650321,1.331062108,5.562660031,
JS_YC_contig_23062461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487194776,0,0,9.963765234,0,0,0,3.23871095,5.14744613,8.683493961,13.16784356,8.067027628,4.830926774,2.143095928,0.774226762,310.9737546,102.2267205,299.0537078,305.9038576,234.6891021,209.3145827,220.1626729,121.1870957,0,0,0,0,0,0,0,0,5.677462381,8.537774782,2.883660329,4.448772741,2.585126182,0.716692056,8.028786751,8.119287686,110.512084,138.9942804,124.1431659,78.32044158,90.22363887,94.60541981,118.5415803,205.3171696,4.045092169,9.586279873,6.633140785,5.109050816,14.11604126,11.91221588,4.220306434,8.888047281,82.88642535,97.94922091,124.2219989,153.0466481,173.3206518,162.2265078,127.9283878,171.7188799,0,0,0,0,0,0,0,0.148704729,23.50937959,44.47145785,24.01384447,54.84496232,46.12236356,30.20125844,27.90229292,38.54623878,
JS_YC_contig_2900080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097640251,0,0,0,1.378670467,0.824661427,0.16256504,0,1.542502888,0,1.199285882,0,35.54139699,11.79621027,39.35080476,37.45981035,36.27918536,32.64040636,27.32116998,17.67305778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86209614,16.765917,16.71991125,4.673023993,15.67564863,14.50362967,14.97866674,21.51985095,0,0,0,0.433582742,0.187952779,0,0.063517481,0,8.875825009,10.81526744,15.40371505,12.16971418,19.22015102,21.73912236,13.38467338,12.42619715,0,0,0,0,0,0,0,0,0.820604619,2.019882333,0.186789034,4.574301871,3.862030889,3.420032159,4.19265837,1.586625799,
LN_DD_contig_18561691,0,0,0,0,0,0,0,0,15.87570163,15.10747983,9.153376142,11.94132619,5.317313337,7.560170945,22.91627742,3.658462003,0,0,0,0,0,0,0,0,0,0,0,0.793730843,2.934801176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4173359,9.874848681,0,1.510937196,6.897135178,5.815549819,2.199868995,4.380511768,
LN_DD_contig_22909341,0,0,0,0,0,0,0,0,27.43827149,13.94519744,9.161711753,6.903170888,8.150018241,9.453922034,28.8016638,3.123513584,0,0,0,0,0,0,0,0,0.286255118,1.030920443,17.75210325,0.102251251,2.445883223,36.94744765,0.509820251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70136428,4.183852832,2.214660774,0.212621518,6.472706249,3.500341323,3.082616139,5.493834294,
LN_DD_contig_23136518,0,0,0,0,0,0,0,0,13.27374824,6.505279575,5.760504612,8.991102735,13.55040279,17.21574257,14.14144724,14.99492082,0,0,0,0,0,0,0,0,0,1.736056656,0,0,0,0,0,0,10.65768744,2.097352382,9.204817219,11.2269289,10.83809515,8.172371541,9.57156305,9.525960284,0,0,0,0,0,0,0,0,5.536006819,6.880094019,2.517624113,3.76065915,0.912357797,0.372318538,1.85446573,2.516419484,13.76554207,18.37423988,14.28204173,10.16800835,15.546122,21.47983382,17.20171568,4.329389476,0,0,0,0,0,0,0,0,0.748429946,0.479132303,0,0.860842179,0.534249799,1.397876745,0.898599936,0.261317526,0,0,0,0,0,0,0,0,25.3965304,35.46069006,40.04919018,46.69087827,17.69766609,20.39246724,21.8654881,17.06241838,
LN_DD_contig_24409303,0,0,0,0,0,0,0,0,30.04652674,19.17641251,29.46496244,40.17806769,17.66788047,12.01122666,20.7828036,36.86506238,0,0,0,0,0,0,0,0,3.716481305,2.858946958,2.170601319,0.202895486,0.624259699,5.570213749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077093207,0,0,0,0,0,0,0.174790524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978167273,0,0.096938937,0,0.962939207,0,0,0.056159522,
LN_DD_contig_9964993,0,0,0,0,0,0,0,0,52.21344868,14.60267939,31.36165844,21.25663656,10.12181615,10.55854075,31.11730452,5.089539644,0,0,0,0,0,0,0,0,3.745102315,1.57129586,1.526585447,0,0,11.71312065,0.048217055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SD_QD_contig_29533501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227212818,1.906863768,0.210207081,0.125547059,39.1474915,13.56366849,16.00982549,33.79993533,
ZJ_NB_contig_16511301||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52726893,6.3596284,20.73295746,18.77064479,15.22168702,15.09605589,13.0280008,8.625607091,0,0,0,0,0,0,0,0,0,0,0,0,0.556511859,1.427061241,1.246858249,1.378844603,10.43403117,11.75461278,15.57131742,10.6409627,8.501314302,11.03995009,10.36975278,28.29901969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZJ_NB_contig_27077495,0,0,0,0,0,0,0,0,1.526824616,0.639207715,1.103130343,0.714536517,2.0917743,3.08822909,2.89366789,3.414998355,0,0,0,0,0,0,0,0,0,0.803081421,0,0,0,0,0,0,9.193543118,2.786408181,8.345573294,10.7897553,11.22911799,10.00801674,10.22106519,7.955377076,0,0,0,0,0,0,0,0,1.639268594,0.918893019,0,0,0,0,0,0.063376178,5.503842628,5.931702268,6.389304943,2.249745627,5.934774499,6.985960456,6.821565648,1.149527934,0,0,0,0,0,0,0,0,1.002501886,0.446899708,0,0,0.169530852,0.975383196,0,0.272016555,0,0,0,0,0,0,0,0,7.593011074,10.01200423,12.26265574,19.35561392,7.581999521,7.645191932,8.146532406,8.317030322,
ZJ_NB_contig_28080270||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.013529104,1.102047498,1.764138573,3.724906137,5.259841524,0.460255811,0.652245346,0,13.33197769,5.944539581,16.47088745,13.65318944,11.2849598,10.6713924,10.21187013,4.236801492,0,0,0,0,0,0,0,0,0,0,0,0.232804339,0,0,0,0,1.618095319,1.837707034,3.836541933,0,2.324092987,2.148543413,2.616859642,5.699244695,0.208752057,0.046410892,0.769496668,0.163296609,0.269334469,0.281802688,0,0.153183612,1.347354811,2.306226543,2.547502512,2.378266608,5.883337837,4.053092168,2.19775985,4.494933759,0,0,0,0,0,0,0,0,3.670845834,3.666343514,2.998429567,9.011466559,5.850818045,4.502537816,4.97103853,5.570573061,
ZJ_NB_contig_4313042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.89883273,7.851644179,23.39635941,22.36526679,17.75207971,16.58064006,14.41722268,10.6639696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95613132,4.646790594,2.351846029,1.201103779,3.578007937,6.808517897,6.648723054,3.921906017,0,0,0,0,0,0,0,0,2.867843121,1.206608898,1.510413035,2.869766114,2.863121135,2.834655774,2.168336361,1.628772053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZJ_NB_contig_98541,0,0,0,0,0,0,0,0,10.58543567,4.619686721,3.70986206,7.005754676,8.889637662,7.820073686,9.239744701,11.82667025,0,0,0,0,0,0,0,0,0.246997815,1.889685603,0,0,0,0,0,0,13.76417982,6.062071534,13.57813062,13.6938361,15.7700792,13.32375508,13.02828018,8.94708109,0,0,0,0,0,0,0,0,5.090545948,6.089985623,3.020365617,2.048646611,0.465424939,0,1.327996439,2.418611085,10.85750819,13.76504615,16.70100896,4.980471393,14.51830802,16.52332423,13.13354494,5.771756062,0,0,0,0,0,0,0,0,1.112706012,0.193692519,0.38124267,0.387976943,0.241127073,2.482645244,1.316019297,0.643002805,0,0,0,0,0,0,0,0,18.52315562,29.83468583,25.87731229,39.72072494,11.71189988,17.75087854,17.54008045,13.93742005,
ZJ_WZ_contig_20765968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533702176,0,0,0,0,0,0,0,0,1.514994393,2.935002974,2.56953691,0.609922282,0.331707319,3.080762008,0,0,37.0008342,14.86936437,67.04534321,46.67614518,45.19985658,91.71628572,68.03405049,119.998563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45098781,22.91965653,31.555167,26.25318243,22.34182853,43.45778187,16.76591695,44.05941047,0,0,0,0,0,0,0,0,0.044727296,0,0,0.162784082,0.039331226,0.596475065,0.843468167,0,0,0,0,0,0,0,0,0,2.19147856,11.78572807,7.039970939,1.441921079,1.767764998,0.710695353,0.676516474,2.484302299,
ZJ_WZ_contig_23692512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172780751,3.588863089,0,0,0.168625436,0,0,0,0,0.901024807,0.078880528,0.820773559,1.312920612,0.184324398,0,12.22836127,8.905404387,4.66486963,17.06246899,13.95751965,13.65776771,15.37706572,7.632455832,4.728993027,0,0,0,0,0,0,0,0,0,0,0,0,0.827205582,0,1.771295307,0.927677857,2.128164952,9.431313084,4.293891674,4.154619055,2.501893457,2.569071284,7.170392399,16.83123354,0,0,1.054060747,1.138326138,0.056735664,0,1.447006505,0.624413368,1.173062302,2.199555936,2.580566425,3.758246716,6.241499256,6.147936923,3.097826024,2.029801864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZJ_WZ_contig_9302335,0,0,0,0,0,0,0,0,2.742868142,1.640694035,0.102034181,4.571667971,4.212472065,1.646522883,2.547573164,7.585375011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058400922,0.136105948,0.102104523,1.549390065,0.309171669,0.850466752,0.802137819,0.978138388,0,0,0,0,0,0,0,0,3.493015363,2.351833027,1.858622624,1.628699866,0.500698665,0,1.321738906,1.25929874,6.330872977,7.399354646,9.34271706,2.369837162,6.48175074,15.11068538,8.767860856,2.045519285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19690461,23.67767125,12.37004865,28.89877135,7.021766511,9.486425976,7.239396858,7.208138177,
